source,target
215136760,239080
205180800,215679
205180800,215681
205180800,232691
205180800,96353
202357797,214580
205167512,206034
205167512,137011
205167512,2297
205167512,252394
245567186,84165
205164052,225307
205164052,113219
205164052,239353
240416046,234940
202379540,239763
202379540,83572
202359633,11620
202359633,181500
202359633,239532
205181435,234196
231251739,37021
231251739,237546
248426154,254184
202348361,43562
202348361,3610
202348361,13629
202348361,56412
205170535,12011
205171847,2198
205171847,239427
205171847,239428
205171847,91649
245568835,4727
245568835,239408
245568835,225907
227763122,210747
205170722,252375
205170722,157146
205170722,252379
205170722,252377
205170722,212468
205170722,252373
222729000,225095
222729000,207997
219630843,219863
219630843,219860
204514132,215578
204514132,123554
204514132,234575
245567523,104243
245567523,139232
200202967,252390
205168637,252385
206254417,239395
206254417,57623
202349306,208737
202349306,12066
226571643,44306
445510698,252674
218061816,350916
218061816,210182
218061816,239388
218061816,239389
404399021,209215
404399021,210691
404399021,210693
205173239,29501
205173239,151781
205173239,252353
228928293,237357
205173649,142383
205173649,16178
205173649,18702
205173649,42521
204517175,212664
204517175,252320
204517175,252322
204517175,212977
204516540,239618
204516540,233973
204516540,354667
218062405,252370
235446870,252364
243125783,220773
243125783,219105
205177976,218900
204516489,215690
204516489,8040
204516489,181085
204516489,252350
204516489,252347
238153742,237924
206256674,254173
200207249,239076
226572223,207882
226572223,212248
226572223,33846
226572223,212249
205174498,212726
224085638,219818
212687323,15571
202351597,252334
228928373,252287
215608402,239440
202358117,239507
212715338,254165
212715338,254164
205181051,252286
206263791,50347
202358723,15478
202358723,239516
223366104,216744
223366104,216743
215136582,207322
205174951,218149
205174951,165329
204517086,5933
204517086,11874
205175380,35609
215136662,231651
205175718,97772
205175718,40405
205175718,119517
206258814,213140
206258814,23667
206258814,215584
204517282,233800
202352774,39110
204517077,215603
204517077,215599
204517077,215601
215136831,211564
235446969,42342
219636062,225080
219636062,225716
228928355,252311
202356342,64976
218064617,239494
218064617,217824
218064617,239495
202356351,235495
202356351,7777
202356985,252296
202357289,59721
212699828,208640
212699828,215617
212699828,239500
212699828,221137
212699828,203189
205178243,239468
205176780,212010
205176780,279638
205176780,196388
205176780,223649
205176780,252313
205176780,252314
205176780,208738
205176780,96068
205176780,239418
205176780,208737
205176780,208739
205176780,108144
205176780,12066
205176780,233652
205176780,146106
205176780,234619
205176780,215024
205176780,207646
205178323,15328
205178323,30913
215137117,252302
205178797,8899
205178797,239369
204518469,306966
204518469,283291
204518469,233262
204518469,239482
204518469,239484
204518398,239135
204518398,73364
204518398,232646
204518398,239479
204518398,217501
204518398,232644
205179171,239487
205179171,228008
205179180,241132
204518664,145215
204518664,99971
204518664,190718
228928364,239491
228928364,224039
202359081,212155
202359081,240978
202359081,230937
202359081,170200
202359081,234028
223366113,222730
212718086,225604
205182826,239527
205182826,232860
204520018,252266
204520018,60394
204520018,217123
200214446,109367
200214437,252263
205183914,239542
205183914,218908
205183914,239556
205183914,239555
205183914,239554
205183914,239559
205183914,162133
205183914,239549
205183914,239545
245576256,54314
206265165,233997
206265165,233998
205184129,252258
205184129,252256
235895037,44303
235895037,252260
235895037,44304
235895037,233919
235895037,44305
222448652,210277
205184833,234749
206266235,234025
239393946,224962
239393946,126471
239393946,37875
205185066,170774
223366159,157701
223366159,252235
223366159,236927
223366159,252236
223366159,120618
212720368,236231
200215338,283460
200215338,279632
200215338,279633
200215338,279634
200215338,219127
200215338,219128
200215338,160167
205186582,254151
202362228,56670
205186403,239574
205187064,15249
204521384,137295
204521384,239582
204521384,135851
205187484,252215
216433642,51270
204521400,241689
204521400,208790
206268554,98552
206268554,132963
206268554,100299
206268554,31086
205188063,238127
205188063,218489
205188063,239384
204521829,254134
200197036,239276
200197036,239277
200197036,239278
243125943,253602
243125943,222384
204507541,25432
204507541,65778
204506515,219962
204506515,209200
204506515,239104
204506515,209495
204506515,193503
204506515,223967
205132603,210466
205132603,69981
205132603,210465
205132603,86431
205132603,239052
205132603,147562
205132603,210468
205132603,44303
226565847,158406
226565847,237274
226565847,211989
226565847,237210
226565847,211992
245430172,238534
238150889,109477
220374388,210204
220374388,220550
205112233,238820
202343464,132012
202343464,132013
205109988,233143
205109988,234713
200168905,211467
224081981,232693
224081981,237019
224081981,80612
206221827,238852
206221827,232712
206221827,232709
205120055,210458
245560717,65029
245560717,73058
245560717,234388
234229279,210658
234229279,237758
234229279,41362
233146976,253068
205121009,238917
205121009,150371
211372593,226955
211372593,210170
211372593,210169
211372593,235842
211372593,235892
211372593,235893
211372593,235901
211372593,31497
212864006,210184
212864006,216088
212864006,212698
212864006,84304
216415966,211659
216415966,238919
212905560,211777
204495867,234842
204495867,56463
204495867,23629
205116774,211729
205116774,55462
240414128,208070
240414128,209910
220376938,228681
220376938,238991
245560110,279646
205112073,208915
205112073,209612
205112073,209613
205112073,55994
205112073,222158
205115007,349379
204494555,2127
204494555,233533
204494555,14294
204494555,209970
205110789,232555
205110789,209361
205110789,208915
205110789,218635
205115329,45104
205115329,14666
226565918,237279
202303747,63945
202303747,3941
202303747,107229
202303747,11924
202303747,2127
202303747,59001
226565945,237210
205126807,222796
226566187,237288
218050338,233676
218050338,118644
218050338,236623
224082221,90585
205125808,238979
205125808,212231
243125015,220590
243125015,225437
241574845,238179
445469252,226955
404959577,215725
404959577,215726
404959577,215727
404959577,215729
404959577,215730
222728332,217259
205125791,238972
205125791,16280
205125791,238974
205125791,238975
206224593,238853
245550069,91447
245550069,147698
245550069,238887
245550069,208581
245550069,238885
204501084,104086
200184674,53908
205192511,252185
205192511,240719
248387302,238765
200184120,283443
202323850,214477
202323850,212232
202323850,235056
245555457,238898
205150129,65730
205150129,133910
245551095,238892
245551095,128917
225391073,217424
236090092,195968
205126914,238982
205126914,238983
205126914,49064
202321255,213142
202321255,232752
202321255,211038
202321255,30891
202321255,238968
202319295,279648
202319295,227652
202319295,234107
202319295,225136
202319295,212418
205133979,28283
205133979,28279
205133979,187693
205133979,232582
205133979,218105
205133979,234392
204502635,203020
223365301,181334
202330405,44325
202330405,5048
202330405,104019
248054867,210028
204504027,131435
245557339,207601
236091894,219660
205140505,137929
205137056,239064
205137056,8463
205137056,26792
205137056,239056
205137056,239076
205137056,239077
205137056,239067
205137056,234185
205137056,211780
205137056,216883
205137056,239065
205137056,218623
205137056,239062
205137056,233693
205137056,216995
205137056,212542
205137056,214258
205137056,228951
205137056,232538
205137056,219361
218055253,214453
218055253,212055
204512296,59720
228542119,239384
228542119,239386
237071422,216671
226159171,171673
226159171,237201
226159171,237200
226159171,237199
226159171,17376
233144068,252411
233144068,252413
233144068,218489
233144068,252407
233144068,252409
204512973,234690
205146108,210593
205146108,156455
205146108,233158
205146108,239238
204506542,239106
204506542,239109
218055422,279672
204506347,239101
204506347,106558
242008180,220788
242008180,238194
404890150,210227
205155936,755
205155936,218414
205155936,233514
205155936,228867
204510859,16019
204510859,36606
239887716,238095
239887716,238097
239887716,238101
205148357,125861
205148357,108374
205148357,207641
204506221,239099
204506221,161009
204506221,232974
204506221,234566
204508835,73159
204508835,239112
204508835,23403
240416000,279661
202334759,163447
240416019,238128
240416019,238127
228928113,154034
218057224,222158
202056620,249691
202056620,232763
245584238,208142
245584238,208143
245584238,208145
245584238,161930
245584238,208140
200192139,227216
200192139,239272
225392134,218822
225392134,233868
225392134,103884
225392134,237142
200189081,216354
218062520,239418
218062520,239421
218062520,239422
218062520,211851
220383608,210300
237981519,134111
237981519,109477
202331903,113447
202331636,224272
205188526,33752
205188526,146903
205188526,58412
205188526,99565
205154848,213739
205154848,106492
205154848,207941
205154848,239098
205144191,219514
205144191,239237
205144191,234607
224630415,226538
202338372,208014
202338372,239286
205157630,207273
205157630,207272
206248452,209150
243125471,222384
243125471,253602
243125471,253603
205152467,211688
205152467,211690
205156980,215387
205164720,239369
205164720,239371
205164720,59280
205164720,142602
215608812,217044
212875405,236295
202340243,63342
202340243,6694
245562207,19538
245562207,19536
245562207,188189
205158345,102015
241577218,12506
406257072,35608
204513981,252399
204513981,218834
200198213,239280
204511947,239135
237077177,209062
206255504,207563
206255504,207568
206255504,213057
204511830,5071
204511830,58742
204511830,3692
212879116,40434
235894350,211429
235894350,210284
235894350,210285
235894350,237778
235894350,237777
202290804,90728
202290804,30888
202290804,7175
202290804,99014
202290804,13995
206195516,43321
206195516,233111
206195516,146153
204483111,54669
204483111,234214
200139867,232521
245537922,238662
245537922,207601
215127477,50856
215127477,207319
215127477,21473
215127477,77902
215127477,133629
215127477,239080
202274412,226362
202274412,140266
202274412,219361
202274412,101971
202274412,233253
202274412,217501
202274412,60532
202274412,107145
205074774,36616
205074774,217037
205074809,137203
205074809,45210
212845484,236041
212845484,236249
206031505,165836
204483059,45558
204483059,210340
204483059,35846
204483059,23643
204483059,10432
222727556,188863
200144227,209548
200144227,46916
200144227,232531
205077833,235232
205077833,232478
205077833,113183
205077833,168105
205077833,235233
204500192,204798
204500192,221400
204500192,212492
204500192,239019
204500192,239016
204500192,239015
204500192,95332
204500192,239014
204500192,239013
204500192,209731
202271923,212820
202271923,212821
202272968,65791
202272968,233248
205079715,235238
205079715,234923
212847838,236060
212847838,236064
248416502,218075
248416502,218799
248416502,238777
243860906,238322
243860906,127740
204483479,216514
221298968,236798
205080133,106058
205080133,103242
205080133,45882
205080133,65536
205080133,40541
205080133,22970
205080133,216935
205080133,234197
205080133,364
205080133,101383
205286126,213699
200146751,37325
200146751,37327
200146751,232535
200147616,232537
200147616,232538
212849845,227195
204484995,208053
204484995,222139
234219672,237744
234219672,234841
234219672,237746
202278739,13744
205083032,218523
231260578,237546
231260578,237562
231260578,209082
205084246,143688
206195375,235496
206195375,235495
206195375,210371
206195375,232706
206195375,232474
206195375,7778
206195375,73229
205083951,58742
205083951,3692
200160636,238863
206197220,211306
226156655,237194
222943527,208752
222943527,208748
222943527,228948
222943527,217567
222943527,219459
222943527,208754
202279300,233262
202279300,233263
202279300,233260
243867384,226609
406026223,279
202289914,221756
202280931,233268
204486065,9361
245541560,215629
245541560,238671
205089759,235249
205089759,220924
205089759,216755
206209011,49187
243870851,220686
243870851,238331
220372175,216846
220372175,216847
220372175,229952
220372175,216848
220372175,186118
220372175,236779
220372175,214573
227751545,191957
404901442,211342
205205552,50817
202283457,233277
202283457,112640
202283457,123554
205100415,66379
205100415,211613
205100415,235265
205100415,228795
218046013,236617
205099221,220601
205099221,235262
205099221,143498
212851902,1560
212851902,225539
212851902,198912
204490684,182645
204490684,160160
205099052,235257
205099052,37877
205099052,235258
205097802,208892
205097802,119517
205097802,165161
200159292,222466
200159292,238860
205101496,235271
205115187,39774
223363937,233413
223363937,236928
223363937,236927
223363937,215845
223363937,5065
231262665,216413
231262665,178137
231262665,225605
231262665,217711
231262665,107057
205101138,211782
205101138,221162
200165702,33888
200165702,238866
200166881,132742
200166881,238868
204492138,136434
202294356,215732
202294356,313772
202292688,230408
202292688,230409
245543960,232457
205108444,96553
205106491,202238
205106133,220806
205106133,213057
205106133,238814
205106133,123398
248422229,6844
248422229,239718
206169493,109836
205047475,10164
205047475,211205
205047475,235158
205046859,25747
205046859,226674
204467745,209935
203867324,215238
203867324,254707
203867324,208962
245523857,130613
245523857,128975
202248175,45568
202248175,50136
222443755,50123
222443755,239961
222443755,213650
222443755,236705
222443755,210281
222443755,120207
222443755,254399
222443755,254401
205049124,56697
205049124,215530
205049124,8811
202250571,140046
202250571,233216
202249021,233208
202249021,233145
206167832,224391
206167832,24637
206167832,176217
234215051,210656
234215051,210657
234215051,210658
234215051,210660
232583898,217880
232583898,123843
240393454,159477
206168813,217511
206168813,72265
206168813,234648
205055624,207457
200118416,186380
200118416,232510
200118416,232511
204469967,234182
205048072,158167
205048072,216535
230072765,237452
205049785,20263
245424704,173788
245424704,216397
245424704,8466
245424704,238510
245424704,129864
245424704,238509
245424704,129568
204478216,211781
202269071,233232
202269071,909
202248772,17414
202248772,235955
205049534,235168
205049534,81411
205050736,217354
205050736,217981
205050736,232558
205050736,140087
205048321,6927
202247381,215239
202247381,209618
202247381,108921
202247381,215237
202247381,211612
224077219,237003
202247602,72657
202247602,233196
202247602,233200
202247602,82790
202247602,165770
202247602,12895
202247602,105307
231255995,168555
202247951,233205
202247951,140277
205051129,235174
205051129,235180
205051129,219292
205051129,233812
205050610,208914
212835716,236230
212835716,116407
212835716,236231
212835716,208640
212835716,198104
212835716,233196
212835716,115088
212835716,115034
212835716,75148
212835716,114796
212835716,171573
212835716,236224
212835716,229671
212835716,236235
212835716,8394
212835716,222838
245525944,214573
245525944,204448
245525944,215711
202249799,53577
202249799,211061
202249799,233213
202249799,127735
202249799,38393
202249799,206989
202249799,216647
202249799,52308
202249799,140087
204476003,24427
204476003,234196
204476003,234197
206186170,235493
205055642,133128
204470321,2789
202255406,95555
202255406,233222
202255406,94509
205059853,235204
205059853,222743
205059853,157266
205059309,210993
205059309,235201
205059309,132157
212840327,236241
245529227,234481
245529227,216397
245529227,238644
245529227,238647
245529227,238646
245529227,210914
245529227,109521
245529227,155812
245529227,24661
245529227,128829
245529227,47342
245529227,15065
245529450,87665
205066934,235218
205066934,279693
245550675,218560
204471945,234185
204471945,221909
204471945,234186
204471945,207502
204471945,234187
248387892,238769
248387892,217377
205053617,41077
205053617,233807
205053617,233805
205053617,13504
205053617,105129
205053617,40405
204471954,230940
204471954,234189
204471954,217057
206174584,235052
206174584,186380
205054563,235192
205054563,235193
238760943,208668
238760943,237993
238760943,218929
238760943,218930
238760943,218931
238760943,218922
238760943,237992
238760943,218920
238760943,215661
238760943,218926
238760943,233309
238760943,218921
238760943,237986
238760943,237983
238760943,237984
205052556,104264
205052556,100370
205054153,108294
205054153,11307
205054153,235188
205054153,234841
205054153,235191
205054153,223916
205054153,235187
205056179,12099
205056179,6694
205056179,230940
205056179,218215
220364889,211928
220364889,236769
220364889,236770
223362590,181334
204472711,19722
204472711,6693
200125676,232518
200125676,129276
200125676,232519
200125676,223881
200125676,1820
200125676,158364
200125676,168468
200125676,33739
200125676,219646
200125676,207331
200125676,117973
200125676,232512
231257154,168555
249259172,211762
249259172,211763
249259172,211766
239403775,238043
206177858,76109
205053010,241510
206172336,235478
206172336,109855
205059942,235207
205059942,235209
206179455,16121
206179455,90004
206179455,235482
227746785,122350
200143031,232525
245530180,73058
245530180,150487
204479153,221988
204479153,13629
205063973,235214
205063973,211593
205063973,133910
202258706,207970
202258706,56309
202258706,207965
202258706,212658
202264174,97011
202264174,98760
231258288,283425
245533392,55227
245533392,94324
245533392,216397
245533392,13034
245533392,94342
245533392,129418
245533409,135278
245533409,1749
245533409,32471
245533409,208268
245533409,213311
245533409,216397
245533409,254232
245533409,207063
245533409,238502
245533409,248280
245533409,241525
245533409,13034
245533409,133584
245533409,2360
226155825,237191
226155825,99049
204479457,123465
204479457,181168
204479457,121560
204479457,89776
204479457,211893
204479457,280415
204479457,114796
204479457,120710
204479457,68508
204479457,125305
204479457,103014
204479457,211891
202265226,225729
202265226,138778
205077584,207742
205077584,132490
205077584,207745
241570091,238174
205108168,216532
205108168,206929
224079565,207774
226155816,237185
202267563,233229
202271433,220373
202271433,211851
202271433,279723
202271433,254935
202271433,140087
202271433,233233
202271433,233234
202271433,150527
202271433,233236
202271433,233235
202271433,215586
224079388,152220
224079388,159827
206180639,32814
206180639,159168
206180639,63779
206182628,283394
205066220,210175
205066220,193943
205066220,41571
205066220,38447
406166900,228049
205034951,145904
205034951,234868
205034951,235073
226153961,227023
200109266,3643
200110600,224391
216403238,86732
216403238,236560
220360071,119847
215096651,236310
215096651,236313
205036129,235082
243123231,238299
243123231,238293
237100775,237904
237100775,125404
212835654,236222
202235848,23172
202235848,208495
202235848,212902
202235633,233156
202235633,51586
202235633,233155
202235633,57327
202235633,117397
202235633,233152
202235633,217221
202235633,27103
226154078,104394
205040007,235103
205040007,235107
220360570,86874
220360570,151652
205040971,104249
205040971,9
205040971,2976
205040971,8143
205040971,12098
205040971,113857
249272371,136926
249272371,136339
249272371,249927
241568503,215974
226556063,219330
205037119,233157
205037119,235092
205037119,235093
226556116,237251
226556116,219298
249272282,15605
220360320,236753
238758484,253055
200113180,232502
200113180,222287
206157861,235468
206157861,235469
206157861,212922
204463295,234162
204463295,215516
204463295,122054
204463295,98464
205039073,18508
222942555,224184
204463133,6014
245444513,56362
236083126,237818
212701664,254440
202239997,230081
205160467,158047
205160467,239327
205160467,239329
205160467,187232
205039439,108144
205039439,209793
205039439,217683
218035445,227892
218034918,236571
218034918,217013
218034918,219659
218034918,236609
205040383,235114
205040383,235113
205040383,235111
216403087,9829
205039974,79739
202241564,233175
202241564,233178
200113714,87362
200113714,220819
200113714,232503
200113714,196498
200113714,229232
227745465,237318
227745465,237320
227745465,237309
202241742,215245
202241742,233180
205041694,121919
202242661,233183
202242661,233098
202242661,224507
205041961,283381
205041961,135851
205041961,56305
205041541,224106
205041541,235117
205041541,234122
205041952,193943
205041952,132833
205041952,100140
205041952,235124
234214258,124400
204464864,158807
204464864,56309
204464864,202978
202243125,233186
238142988,37311
238142988,21925
238142988,187138
238142988,218047
205043442,213527
205043442,105712
205043442,8979
245445905,226814
205043754,17543
205043754,100299
445449998,209168
205042639,235134
205059620,56530
202249922,13556
202249922,36401
204466443,54208
204466443,2475
234214365,237731
205063223,248177
205063223,3285
205063223,235211
205063223,98526
244969744,220453
205045583,235141
205045583,235142
231255646,237556
205046458,105388
205046458,212210
205046145,92983
205046145,16698
205046145,22100
205046145,153931
205046145,235143
204473667,234191
202244972,232752
202244972,213142
202244972,212153
212834076,217558
212834076,236219
212834076,182250
205201182,209292
205201182,215698
205201182,42115
205201182,239856
205201182,213384
205201182,239857
205201182,239858
205201182,97021
205201182,239860
205201182,239862
243122697,230529
241497581,216270
241497581,207625
212820884,143563
204414838,224220
204458880,234149
238141550,237933
238141550,237940
202319231,238962
202319231,60524
226152873,233387
202223744,229427
202223744,68922
205024418,107975
205024418,219699
205024418,142147
224074392,254332
224074392,32822
224074392,254337
205025051,235023
205025051,230163
202224878,233119
202224878,233122
202231441,233143
202231441,233147
202231441,134168
202231441,233146
202231441,233145
202231441,130068
202231441,233144
202231441,163767
202231441,105712
202231441,213527
205024034,211611
243572273,207670
243572273,207673
205024917,208000
206025380,234749
206025380,222934
206025380,210208
206025380,210210
206025380,216789
205025391,221701
205025391,235028
205025391,36615
205025391,235026
205025391,235029
205025391,210316
205025391,212664
200103896,232488
200103896,35525
200103896,215095
200103896,215094
205026229,22510
205026229,235031
205026229,202262
203839427,207209
212823818,219791
212823818,236208
212823818,49885
226554314,237238
226554314,211633
226554314,208506
226554314,237236
228925900,237357
204457015,136873
204457015,234138
204457015,234139
204457015,234140
204457015,233997
204457015,234141
204457015,212383
204459102,197786
204459102,234151
204459102,208817
445443761,214198
249271666,160160
249271666,136926
249271666,238796
249271666,283435
249271666,26866
225063212,237074
225063212,237077
204457453,193980
204457453,209042
204457453,234145
205026443,234665
205026443,235033
206031113,235298
206031113,235289
202237622,233168
202237622,233169
231253167,237547
230866408,237461
230866408,237463
204457541,222897
245443097,207270
211387186,209110
211387186,221218
211387186,234873
211387186,215762
211387186,15029
211387186,84356
211387186,106662
211387186,212726
204457907,210834
204458489,234147
204458489,202321
205036030,147228
205036030,233216
205036030,235078
205036030,207271
205036030,107855
205036030,212265
205036030,235079
205036030,215373
205036030,215375
205036030,19538
205036030,235081
205036030,214939
218032938,17253
229319403,158645
229319403,156923
240393285,221242
205030991,235047
205030991,235050
205030991,10164
245442980,226603
245442980,257700
245442980,54314
245442980,144399
245442980,210081
245442980,236722
243122820,220248
202230255,102015
206067003,235358
206067003,107575
206067003,125861
224075140,78942
224075140,157701
224075140,138305
236082305,174455
236082305,218322
236082305,237816
236082305,237817
236082305,225325
204459237,234153
218034810,7491
218034810,118607
218034810,236607
245443275,208810
245443275,279653
204459923,234157
200104822,201351
200104822,232493
200104822,232497
200104822,54541
226555046,237236
226555046,237238
226555046,211633
226555046,219135
200113974,210799
205030615,235045
205030615,216464
205030615,63342
205030615,235046
205031295,235052
239869344,238091
239869344,210350
226109680,216541
226109680,216542
226109680,212619
205033186,235056
205033186,215100
205033186,235059
212825567,234060
223361548,283277
223361548,214689
205242414,240904
245443444,204790
245443444,283433
224075364,236994
224075364,236996
223103004,236881
223103004,236887
216402006,236554
216402006,217856
226559211,237266
204460546,26998
204460546,14666
204460546,132178
204460546,4172
200107687,218077
200107687,233871
205033319,215587
205033319,209918
205033319,232618
205033319,235062
205033319,233734
205033319,211763
229319797,36586
229319797,214563
231254406,234351
232582470,237630
202235704,233161
202235704,233157
202235704,233158
202235704,215206
234228939,81883
234228939,237750
223361895,120618
205034390,235069
205034390,205580
205034390,14377
400012286,209157
224073927,223377
224073927,223028
224073927,254342
243122571,233383
205014731,88814
205014731,27867
206139178,235446
232001687,70129
204892152,279701
204892152,103068
204892152,208717
204892152,234450
204892152,234442
204892152,217067
204892152,14472
204892152,18812
205041747,235122
205041747,208650
211359135,349037
211359135,81008
211359135,254243
211359135,62942
211359135,235827
222725479,236842
206140264,221548
243895059,252999
243895059,220365
224073071,227841
222725567,236848
204450174,234122
204450174,54798
226552726,211226
216398869,221200
216398869,224995
216398869,236545
224073053,218124
205015062,172695
204449819,234105
204449819,234107
204449819,215532
204449819,158978
205015099,234922
205015142,101405
205015142,145725
205015142,234924
205015142,27972
205015142,234923
224073124,34440
204455259,225262
246756522,238677
246756522,168024
246756522,238679
246756522,238681
205017435,234708
205015810,2357
205015810,234928
404965668,112507
205016579,234935
205016579,234936
205016579,215042
224073133,232786
224073133,254352
205016775,148830
205016775,229590
205016775,92046
202218929,222495
202218929,50215
202218929,1771
202218929,50211
202218929,61307
202218929,219375
202218929,213989
202218929,233102
202218929,96918
205017505,146106
204453395,201973
202218545,1012
202218545,215111
202218545,215110
205027898,211345
205027898,213382
205027898,229030
205027898,108262
232001730,133426
212819100,236204
212819100,236164
200096715,59721
205016677,234940
202217500,233076
205017649,141454
205017649,211038
205017649,70309
205017649,204748
205017649,45453
212817843,116111
212817843,40355
212817843,115034
245442098,204448
245442098,216808
205029690,235040
237097921,221523
237097921,223098
237097921,20210
205017603,84595
202218144,35609
202218144,233083
202218144,220113
202218144,233085
202218144,211570
202218144,105027
222442792,120239
222442792,253401
206141352,235454
206141352,225496
206141352,233529
202218466,215679
202218466,233092
202218466,102008
202218466,4336
205017854,215735
205017854,130068
205017854,215907
205017854,215732
202218411,213381
205021947,73247
205021947,108712
202218527,232991
202218527,233098
202218527,233100
212818405,210968
212818405,232692
205017694,100581
205017694,206956
205017694,94168
205017694,97867
205017694,111590
205017694,97179
205017694,45453
205017694,253215
205017694,105573
205017694,105259
205017694,232874
205017694,70309
205017694,241141
216402710,214697
202218714,202978
202218714,105705
200055965,76523
205024640,35346
205024640,156371
205017444,111439
205017444,208790
205017444,234566
205017444,234951
205017444,143887
206141977,22214
206141977,249667
206141986,249667
206141986,22214
206141986,22212
206141986,207468
206141986,249668
205021340,207942
205021340,215682
205021340,214416
205021340,234978
205020403,217475
205020403,217477
202219955,202046
202219955,232910
202219955,233115
205020181,228550
206143555,142917
206143555,43449
205022018,219938
204968525,34810
204968525,223313
204968525,96918
202219526,233106
202219526,205368
202219526,233108
202219526,233110
202219526,233111
205019727,162147
205019727,162146
205019727,8143
205019727,104379
237098332,8800
400007103,208192
202230264,113636
202230264,210452
202230264,211570
202230264,32143
202230264,89776
202230264,34743
202230264,102390
202230264,233137
202230264,207481
202230264,27058
205022303,234996
205022303,221841
205022303,35974
404852389,136434
404852389,206941
404852389,206943
404852389,206944
206144260,14048
205022483,31779
205022483,234039
205022483,21843
202222111,233116
224073945,254344
224073945,279666
205022438,190613
205022438,235000
205022438,235001
205022438,235003
222443498,236829
205023106,207019
205023106,207018
205023106,12103
204473872,134168
204473872,96902
222725248,12479
222725248,211275
205007044,214434
205007044,149766
205007044,178620
205007044,234876
205007044,141781
205007044,225275
205007044,216788
205007044,211184
205007044,2390
205007044,5812
205007044,221924
205007044,234873
205007044,45290
205007044,234342
205007044,234859
205007115,234728
205007115,234730
205007115,232525
205007115,216631
205007428,172091
205007428,254528
200096519,205751
200096519,209510
200096519,209508
242262822,253013
242262822,232459
206129571,209024
202212346,232970
202212346,208091
202212346,233068
202212346,42079
205007945,23788
205007972,10199
204446368,7777
202211070,232694
202211070,96490
202211070,112113
205008472,11596
205008427,210320
205041578,213813
205041578,211039
205041578,23747
223362028,254389
223362028,254392
220355639,205021
220355639,131288
220355639,225440
220355639,236744
220355639,236725
220355639,209918
204446732,102168
204446732,8921
204446732,209539
245441428,128746
202942432,32642
202942432,217427
204446796,211613
204446796,95373
204446796,207479
204446796,113977
204446796,99788
204446796,163960
204446796,234073
204446796,99013
204446796,234066
204446796,211610
204446796,2338
204446796,213379
204446796,36626
204446796,95296
204446796,234067
204446796,123443
204446796,220835
204446796,234060
204446796,111022
204446796,234056
204446796,234057
237096726,235815
204447143,234086
204447143,135476
205009658,218590
205009658,128354
205009658,234714
205009658,218587
249270532,238780
249270532,224065
202215673,234056
202215673,76021
202215673,216169
202215673,234066
239403347,238041
202215370,217855
245441598,238598
245441598,232785
245441598,238599
245441598,238600
202212186,233059
202212186,233061
205010101,115921
205010101,6835
205010101,127206
205010101,44646
205010101,237314
242574399,238217
242574399,238218
242574399,211624
242574399,238220
242574399,238214
242574399,218806
242574399,238216
204447483,39156
204447483,109135
204448044,10962
204447820,141088
205012635,234911
205011164,230642
204466844,92398
204466844,168622
212815845,232787
212815845,232779
249260240,254211
205011208,234897
205011208,234899
205011208,234901
204448437,81141
204448437,91243
204448437,19722
204448437,101415
204448437,2461
204448437,45882
206138302,224391
206138302,24637
205013028,211737
223354135,219756
223354135,236916
245441767,141914
228537278,237347
205013509,279694
205011618,234722
215608064,219645
218031323,28820
204448357,50024
204448357,112194
202215209,224792
202215209,233071
202215209,233072
230067637,57533
230067637,237449
204999804,10837
204999804,36003
205002389,177615
205002389,218014
205002389,218015
205002389,218012
205002389,218013
205002389,234835
236035027,53293
236035027,159539
236035027,210439
236035027,33888
236035027,141119
236035027,237794
236035027,225354
205005162,5812
205005162,93946
205005162,234859
205005162,211184
205005162,234860
205005162,232546
205005162,137637
205005162,215031
204442816,232474
204442816,234030
200088243,234035
205001585,69639
205001558,1546
205001558,113183
205001558,234830
205001567,280779
202207263,216788
202207263,101190
220352598,48318
224072544,254344
205000808,176535
205000808,234823
205001086,15
204443129,40299
225380637,64550
225380637,206763
225380637,211768
225380637,211762
225380637,102583
225380637,207357
225380637,237115
225380637,216303
225380637,237114
225380637,212866
212705615,236134
212705615,232692
212705615,114691
212705615,219789
204443236,234032
227725799,237314
202207209,56412
202207209,6931
224072688,219818
205002156,20874
205002156,237710
205002156,218678
205002156,214965
204446992,234076
204446992,234077
204446992,234078
204446992,58134
204446992,113107
205003351,209650
205003351,209651
205003351,213989
205003351,209652
204443584,105993
202207290,102185
202207290,233027
202207290,105510
202207290,7427
202207290,233035
202207290,233028
202207290,52461
202207290,233034
202207290,164349
202207290,219294
202207290,233032
202207290,233033
202207290,53990
202207290,83520
205003182,226005
205003182,44240
205003182,4214
205003182,98663
205003182,148183
205003039,207273
204444422,234035
205042149,209185
205042149,202106
200089947,232478
205002744,234122
205002744,207694
205002744,210799
205002744,234841
205002744,232476
204445065,184372
236684281,283440
205003841,234420
205003841,98869
205003841,212394
205003841,111427
205003841,121752
205003841,254530
205003841,207621
204449409,111459
212812795,203123
212812795,236194
205004680,33982
205004680,104379
205004680,234853
205004680,61391
205004680,234855
205005803,225082
206127396,133278
206127396,232909
227721873,205798
227721873,232622
224072713,219601
224072713,70617
224072713,225603
204444734,234040
204444734,6779
204444734,234039
202208770,233040
205005475,210124
205005475,106903
205005019,234857
205005019,228199
204438055,132411
216397708,78688
233646221,222879
233646221,237679
235893556,44304
235893556,237775
235893556,74472
